SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jan 31 14:28:12 PST 2017
User: UCSD _CER
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4C00073
Integration Time (usec): 180000 (USB4C00073)
Spectra Averaged: 1 (USB4C00073)
Boxcar Smoothing: 0 (USB4C00073)
Correct for Electrical Dark: No (USB4C00073)
Strobe/Lamp Enabled: No (USB4C00073)
Correct for Detector Non-linearity: No (USB4C00073)
Correct for Stray Light: No (USB4C00073)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.37	1275.88
345.58	1275.88
345.80	1275.88
346.01	1314.80
346.22	1271.79
346.43	1847.27
346.65	1703.91
346.86	1884.13
347.07	1927.14
347.28	1789.92
347.50	1726.44
347.71	1730.53
347.92	1638.38
348.13	1751.01
348.35	1529.83
348.56	1812.45
348.77	1726.44
348.98	1791.97
349.20	1820.64
349.41	2033.63
349.62	2021.35
349.83	1855.46
350.05	1740.77
350.26	1890.28
350.47	1976.29
350.68	1955.81
350.90	1837.03
351.11	2152.42
351.32	2037.73
351.53	2029.54
351.75	1810.40
351.96	1847.27
352.17	1880.04
352.38	1908.71
352.60	1804.26
352.81	1851.36
353.02	2029.54
353.23	1802.21
353.44	1890.28
353.66	1988.58
353.87	2054.11
354.08	2090.98
354.29	1994.72
354.51	1980.39
354.72	2050.02
354.93	2080.74
355.14	2068.45
355.35	2105.31
355.57	2357.21
355.78	2242.53
355.99	2277.34
356.20	2140.13
356.42	2033.63
356.63	2138.08
356.84	2111.46
357.05	2312.16
357.26	2576.34
357.48	2459.61
357.69	2529.24
357.90	2635.74
358.11	2508.76
358.32	2447.32
358.54	2500.57
358.75	2236.38
358.96	2316.25
359.17	2099.17
359.38	1841.12
359.60	1959.91
359.81	1814.50
360.02	1828.84
360.23	1794.02
360.44	1765.35
360.66	1873.89
360.87	1720.29
361.08	1755.11
361.29	1787.88
361.50	1822.69
361.72	1767.40
361.93	1845.22
362.14	1992.67
362.35	1705.96
362.56	1849.32
362.77	1738.73
362.99	1853.41
363.20	1763.30
363.41	1857.51
363.62	1710.05
363.83	1869.80
364.05	1861.60
364.26	1665.00
364.47	1783.78
364.68	2004.96
364.89	1773.54
365.10	1769.44
365.32	1822.69
365.53	1722.34
365.74	1763.30
365.95	1832.93
366.16	1693.67
366.37	1773.54
366.59	1818.60
366.80	1796.07
367.01	1621.99
367.22	2013.15
367.43	2136.03
367.64	1755.11
367.86	1763.30
368.07	1880.04
368.28	2004.96
368.49	1720.29
368.70	1869.80
368.91	1824.74
369.12	1736.68
369.34	1656.81
369.55	1742.82
369.76	1853.41
369.97	1781.73
370.18	1808.36
370.39	1775.59
370.60	1673.19
370.82	1730.53
371.03	1806.31
371.24	1787.88
371.45	2007.01
371.66	2158.56
371.87	2295.77
372.08	2566.10
372.30	2623.45
372.51	2973.65
372.72	2955.22
372.93	2725.85
373.14	2668.50
373.35	2271.20
373.56	1880.04
373.78	1796.07
373.99	1964.00
374.20	2111.46
374.41	1861.60
374.62	1843.17
374.83	2021.35
375.04	1779.68
375.25	1875.94
375.47	1818.60
375.68	1890.28
375.89	2189.28
376.10	2125.79
376.31	2222.05
376.52	2072.54
376.73	2058.21
376.94	2047.97
377.15	1984.48
377.37	1988.58
377.58	2078.69
377.79	2033.63
