SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Mar 30 14:10:27 PDT 2017
User: UCSD _CER
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4C00073
Integration Time (usec): 380000 (USB4C00073)
Spectra Averaged: 10 (USB4C00073)
Boxcar Smoothing: 0 (USB4C00073)
Correct for Electrical Dark: No (USB4C00073)
Strobe/Lamp Enabled: No (USB4C00073)
Correct for Detector Non-linearity: No (USB4C00073)
Correct for Stray Light: No (USB4C00073)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.37	1210.76
345.58	1210.76
345.80	1210.76
346.01	1205.43
346.22	1208.51
346.43	2000.87
346.65	1825.56
346.86	2317.89
347.07	2257.27
347.28	1777.43
347.50	1794.23
347.71	2037.73
347.92	1777.43
348.13	1764.53
348.35	1729.10
348.56	2064.56
348.77	1854.23
348.98	1783.37
349.20	1646.98
349.41	2058.21
349.62	2198.70
349.83	1857.92
350.05	1766.37
350.26	2106.75
350.47	2253.18
350.68	1810.20
350.90	1715.58
351.11	2276.11
351.32	2271.20
351.53	1849.52
351.75	1753.88
351.96	2081.15
352.17	2057.80
352.38	1893.35
352.60	1884.34
352.81	2078.28
353.02	2365.40
353.23	1783.78
353.44	1816.14
353.66	1988.17
353.87	2039.37
354.08	1887.61
354.29	1780.91
354.51	1964.21
354.72	2033.63
354.93	1782.96
355.14	1785.62
355.35	1790.95
355.57	2225.53
355.78	1832.93
355.99	1919.56
356.20	2056.16
356.42	2017.04
356.63	1886.59
356.84	1811.43
357.05	2210.17
357.26	2437.49
357.48	1926.73
357.69	1870.82
357.90	2146.07
358.11	2006.39
358.32	1826.79
358.54	1874.10
358.75	1998.00
358.96	2182.32
359.17	1783.78
359.38	1841.53
359.60	2138.69
359.81	2043.87
360.02	1812.04
360.23	1753.47
360.44	1932.87
360.66	2229.42
360.87	1798.53
361.08	1749.78
361.29	2117.39
361.50	2078.28
361.72	1793.20
361.93	1873.07
362.14	2049.40
362.35	1823.31
362.56	1947.82
362.77	1685.48
362.99	2152.01
363.20	2059.23
363.41	1853.00
363.62	1671.76
363.83	2144.43
364.05	2171.87
364.26	1740.57
364.47	1759.61
364.68	2211.60
364.89	1906.04
365.10	1714.97
365.32	1808.56
365.53	1913.01
365.74	1979.77
365.95	1782.96
366.16	1684.86
366.37	2029.95
366.59	1981.41
366.80	1797.09
367.01	1675.03
367.22	2333.25
367.43	2493.61
367.64	1855.66
367.86	1797.91
368.07	2142.79
368.28	2243.75
368.49	1686.50
368.70	1834.98
368.91	1985.10
369.12	2045.72
369.34	1720.29
369.55	1690.39
369.76	2048.79
369.97	1983.87
370.18	1688.76
370.39	1784.60
370.60	1814.71
370.82	1889.66
371.03	1813.68
371.24	1763.10
371.45	2174.53
371.66	2139.31
371.87	1769.24
372.08	1818.39
372.30	1920.59
372.51	2228.80
372.72	1935.94
372.93	1829.45
